Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.481861114501953,28.741663455244463,28.46842365161227,28.710308236014342,147544800
2015-06-15,28.425872802734375,28.497542127925186,28.15487311345877,28.24222005013721,175955600
2015-06-16,28.57816505432129,28.634156757683492,28.302686830668723,28.450504039004716,125976400
2015-06-17,28.51097297668457,28.64087241591273,28.385550412672178,28.605038618145617,131672400
2015-06-18,28.64088249206543,28.73718831374672,28.493065247584607,28.495305394711597,141628800
2015-06-19,28.354196548461914,28.627436317957258,28.30940387193822,28.602799833249904,218867600
2015-06-22,28.580406188964844,28.68119057500859,28.46170404713027,28.5535295552786,136157200
2015-06-23,28.45050811767578,28.580409298194233,28.416912749095985,28.551294223415173,121075600
2015-06-24,28.692398071289062,29.070902657654358,28.470671331286958,28.490827530954537,221123600
2015-06-25,28.55577850341797,28.936521533304166,28.55577850341797,28.860373610819632,127752400
2015-06-26,28.387792587280273,28.665510947559248,28.334041032423627,28.59384163817335,176267200
2015-06-29,27.890586853027344,28.32508301553852,27.87938953765478,28.098876056746178,196645600
2015-06-30,28.092153549194336,28.246691175648472,27.964492551737294,28.12350876199214,177482800
2015-07-01,28.354196548461914,28.43034614902949,28.21757666371424,28.421387271978535,120955200
2015-07-02,28.31836700439453,28.37435871282857,28.168307927155485,28.316126857612392,108844000
2015-07-06,28.21982192993164,28.271335055137612,27.962259721364557,27.982417625569116,112241600
2015-07-07,28.150390625,28.25341515888116,27.72037302474792,28.195183306259196,187787200
2015-07-08,27.45161247253418,27.91522371167966,27.444893741474726,27.879389909785505,243046400
2015-07-09,26.891698837280273,27.785326064619287,26.701327362004943,27.73829323252054,314380000
2015-07-10,27.610631942749023,27.738292974036394,27.147020649260007,27.31051719537329,245418000
2015-07-13,28.143672943115234,28.166069284579958,27.843556499547745,28.002572745297982,165762000
2015-07-14,28.13247299194336,28.302688257188418,28.004811970192385,28.228778794929624,127072400
2015-07-15,28.403467178344727,28.477376626379034,28.125748847564502,28.157104060294643,134596800
2015-07-16,28.781972885131836,28.795413764102385,28.522172279828073,28.609519197094357,144889600
2015-07-17,29.030574798583984,29.030574798583984,28.73717884469326,28.909634233282784,184658800
2015-07-20,29.579301834106445,29.78087062063352,29.272464943218825,29.33293694616204,235600800
2015-07-21,29.283668518066406,29.769676220278306,29.1873644034754,29.754000316317022,307025600
2015-07-22,28.045127868652344,28.107838310210372,27.321714226436196,27.321714226436196,461802400
2015-07-23,28.031692504882812,28.463946896391388,28.00929445230741,28.264616531337147,203998000
2015-07-24,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200
2015-07-27,27.49641227722168,27.684545339293233,27.350835176593637,27.568081608312834,177822000
2015-07-28,27.63302993774414,27.751733806155517,27.447138746844526,27.63302993774414,134472400
2015-07-29,27.545682907104492,27.65990648113944,27.38442649875668,27.581518423951334,148046800
2015-07-30,27.406818389892578,27.45161106714991,27.25899947922739,27.395619366212692,134513200
2015-07-31,27.16718101501465,27.46729578958228,27.07983407562666,27.458336910064084,171540000
2015-08-03,26.526636123657227,27.451618663971853,26.320585308551166,27.211974185991803,279904000
2015-08-04,25.675561904907227,26.36089998204292,25.36424809151999,26.298189531681697,496554400
2015-08-05,25.84576988220215,26.302662373753613,25.106678735247783,25.29705017954478,397250400
2015-08-06,25.902013778686523,26.210237793846506,25.674784626801127,26.090998360062645,211612000
2015-08-07,25.989763259887695,26.153999885380763,25.760283758073953,25.778282621559843,154681600
2015-08-10,26.93468475341797,26.995428776065182,26.216995902383673,26.216995902383673,219806400
2015-08-11,25.53304672241211,26.588206240596236,25.49705072051234,26.504962804225393,388331200
2015-08-12,25.9267635345459,25.967260110690887,24.664622247237084,25.317066322254924,404870000
2015-08-13,25.90652084350586,26.18774664138051,25.769282516825747,26.106753474275326,194143200
2015-08-14,26.0887508392334,26.167493707960098,25.6500393445662,25.719782783086163,171718000
2015-08-17,26.358726501464844,26.4689665089221,25.9852579016587,26.10674762509688,163538800
2015-08-18,26.21024513244629,26.421727487934323,26.100005097049085,26.194496555960974,138242800
2015-08-19,25.875024795532227,26.214744338004866,25.80078076977352,26.120252877838944,193146000
2015-08-20,25.344070434570312,25.726536851003576,25.114589211537446,25.66579283106319,274006400
2015-08-21,23.7939453125,25.175325860392693,23.769197312744144,24.844604151351273,513102000
2015-08-24,23.200002670288086,24.477892689076736,20.698217502105816,21.34391251384925,648825200
2015-08-25,23.3394832611084,24.997590638014834,23.285488406283875,24.997590638014834,414406400
2015-08-26,24.67812156677246,24.723116998369253,23.634211762242547,24.093170657220032,387098400
2015-08-27,25.404809951782227,25.476803677990713,24.75236584250581,25.24957449879677,338464400
2015-08-28,25.488052368164062,25.492551224917044,25.09433631834652,25.236073478353163,212657600
2015-08-31,25.368818283081055,25.767033273759807,25.197832510435443,25.2045816552233,224917200
2015-09-01,24.234907150268555,25.170825424088193,24.153914008168282,24.781610001212645,307383600
2015-09-02,25.274322509765625,25.274322509765625,24.552134911744044,24.799614971644914,247555200
2015-09-03,24.831111907958984,25.37331431528775,24.756867890627888,25.308069728827025,212935600
2015-09-04,24.583627700805664,24.849104859041844,24.412643692526228,24.51613455536872,199985200
2015-09-08,25.267580032348633,25.323825203263105,24.819868952480018,25.14159139876946,219374400
2015-09-09,24.781612396240234,25.652286183266472,24.696118673279862,25.593792465569646,340043200
2015-09-10,25.32607078552246,25.485806835267137,24.725372883708097,24.80861462265801,251571200
2015-09-11,25.695037841796875,25.695037841796875,25.143835978544878,25.150585122887932,199662000
2015-09-14,25.9425106048584,26.29798033970948,25.84127002859358,26.228236907903298,233453600
2015-09-15,26.16074562072754,26.216990774441335,25.742281539779604,26.082002748821395,173364800
2015-09-16,26.18999481201172,26.219241674699525,25.971763335861283,26.153997088888968,148694000
2015-09-17,25.629791259765625,26.207991371903283,25.584795823332808,26.021258765887808,256450400
2015-09-18,25.524049758911133,25.71528465238944,25.16858169626885,25.24507428048749,297141200
2015-09-21,25.920013427734375,25.956011145843206,25.571294544999848,25.573543115032393,200888000
2015-09-22,25.51280403137207,25.688288649830113,25.31481997652422,25.508303457507708,201384800
2015-09-23,25.719783782958984,25.809776372059076,25.490304311396322,25.56454660967297,143026800
2015-09-24,25.872764587402344,25.985254868217137,25.2810663282441,25.47904860455057,200878000
2015-09-25,25.807527542114258,26.252989939249428,25.652290360065248,26.196744782445116,224607600
2015-09-28,25.29681396484375,25.776021925492998,25.29681396484375,25.614035652466377,208436000
2015-09-29,24.5363826751709,25.537547333775397,24.26640665288749,25.38456046342395,293461600
2015-09-30,24.81536102294922,25.094336488096644,24.462141547382192,24.786112446226834,265892000
2015-10-01,24.65337562561035,24.662375055975247,24.14266868031388,24.5386350340402,255716400
2015-10-02,24.83336067199707,24.975099563728357,24.196666810262887,24.30015769138034,232079200
2015-10-05,24.92335319519043,25.056092655609703,24.538636535004574,24.72087029075947,208258800
2015-10-06,25.04258918762207,25.13933091100052,24.696118869393807,24.889602316150704,192787200
2015-10-07,24.92335319519043,25.14608353183152,24.615130839552243,25.139334387761476,187062400
2015-10-08,24.635372161865234,24.790609302839105,24.34514702357151,24.790609302839105,247918400
2015-10-09,25.224828720092773,25.260824728140047,24.63312856778453,24.74786916908805,211064400
2015-10-12,25.10784149169922,25.36656959583692,25.071845478405038,25.362070737849987,121868800
2015-10-13,25.15057945251465,25.299065743982542,24.900850869328735,24.932348013472396,132197200
2015-10-14,24.795108795166016,25.089832797131006,24.648871079123225,25.038088226455677,177849600
2015-10-15,25.16632843017578,25.220323290082884,24.858104410127495,24.957096417011893,150694000
2015-10-16,24.981847763061523,25.197828948069066,24.86710716849112,25.14833293800082,156930400
2015-10-19,25.137081146240234,25.14158000262894,24.772611985992622,24.927849136620136,119036800
2015-10-20,25.596044540405273,25.686037132254842,24.93235239388829,25.049341561766585,195871200
2015-10-21,25.593795776367188,26.003260435541506,25.58029577198906,25.647790644481958,167180800
2015-10-22,25.985261917114258,25.985261917114258,25.670288702098475,25.722035000555053,166616400
2015-10-23,26.790691375732422,26.824438810431086,26.1719946999649,26.255236426893667,237467600
2015-10-26,25.93576431274414,26.57695870465248,25.854771156243526,26.56571070408984,265335200
2015-10-27,25.771526336669922,26.21923721392656,25.645536043641375,25.96275948794311,279537600
2015-10-28,26.833436965942383,26.840187826165888,26.111249403954748,26.306983155255754,342205600
2015-10-29,27.11691665649414,27.152914383318137,26.60845992213477,26.70520166739165,204909200
2015-10-30,26.88518524169922,27.272152199310536,26.87393552363094,27.220405899248842,197461200
2015-11-02,27.263151168823242,27.303647748441026,26.909931669671526,27.17765915250387,128813200
2015-11-03,27.575876235961914,27.782858007254344,27.155161832526762,27.175410982145596,182076000
2015-11-04,27.44763946533203,27.857104182139814,27.362147435744877,27.701866983435572,179544400
2015-11-05,27.321104049682617,27.721025250712767,27.153906241720836,27.5312317001019,158210800
2015-11-06,27.352737426757812,27.52219516245733,27.25332339400709,27.364035298663072,132169200
2015-11-09,27.24202537536621,27.52219501421261,27.12453543772521,27.330143259550265,135485600
2015-11-10,26.38343620300293,26.677163603583427,26.223016436899535,26.412809977348807,236511600
2015-11-11,26.234315872192383,26.530301485518486,26.030966253802514,26.2930617005746,180872000
2015-11-12,26.146196365356445,26.39473400623591,26.1303803806772,26.26820612880194,130102400
2015-11-13,25.382509231567383,26.112307991563497,25.366693244759457,26.028708219114012,183249600
2015-11-16,25.79824447631836,25.81180054288384,25.079743643524324,25.16560160479429,152426800
2015-11-17,25.68752670288086,25.99481011605824,25.603926955947408,25.9654363467994,110467600
2015-11-18,26.500930786132812,26.54611882638717,26.096491447747365,26.155237279128617,186698800
2015-11-19,26.83758544921875,27.056751057183078,26.381180052076427,26.58000983593225,173183200
2015-11-20,26.955074310302734,27.095158250187996,26.853398647939915,26.932478569457885,137148400
2015-11-23,26.6048641204834,27.052233294745136,26.512226398875583,26.94829770139527,129930000
2015-11-24,26.860179901123047,26.966373690099353,26.46252032700792,26.50996828560757,171212800
2015-11-25,26.668128967285156,26.939262383948055,26.64327502766239,26.934742545573044,85553200
2015-11-27,26.618417739868164,26.753985293054015,26.570969785778335,26.726871437654236,52185600
2015-11-30,26.72913360595703,26.979931187118545,26.60486391301639,26.65908990456631,156721200
2015-12-01,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600
2015-12-02,26.272724151611328,26.68620139455058,26.227536116631175,26.51222383986961,133546400
2015-12-03,26.028709411621094,26.387960733879236,25.80728558616557,26.33373473716959,166278000
2015-12-04,26.89407730102539,26.943785188924142,26.00837844479865,26.049048378187305,231108000
2015-12-07,26.724613189697266,27.0816045509564,26.618419404174713,26.8827747703654,128336800
2015-12-08,26.71331787109375,26.79691591639147,26.403774457285067,26.55289636640272,137238000
2015-12-09,26.12360191345215,26.59130513697723,26.00159215203521,26.580007266474304,185445600
2015-12-10,26.247867584228516,26.421845121470554,26.098745704691066,26.218495536816878,116850800
2015-12-11,25.572303771972656,26.07163905887433,25.497741949687065,26.026451015932764,187544800
2015-12-14,25.414134979248047,25.45932300633172,24.806346189240056,25.3463512148098,257274800
2015-12-15,24.964513778686523,25.486444790174765,24.93288180511915,25.292133110367587,213292400
2015-12-16,25.156564712524414,25.303428427153868,24.582669368769743,25.095560686596016,224954000
2015-12-17,24.623340606689453,25.36217560985274,24.623340606689453,25.31020781003621,179091200
2015-12-18,23.956804275512695,24.745347109680957,23.907096398068227,24.607523072875654,385813200
2015-12-21,24.250532150268555,24.25957010304492,23.852870847174742,24.239234278344792,190362400
2015-12-22,24.227935791015625,24.33864768516363,24.051698314612207,24.266345793746737,131157600
2015-12-23,24.539735794067383,24.593961778184386,24.221154474277448,24.23697045813711,130629600
2015-12-24,24.408695220947266,24.627860864079963,24.390619313019865,24.627860864079963,54281600
2015-12-28,24.135299682617188,24.331871271022415,23.990695890162716,24.309275527853192,106816800
2015-12-29,24.56910514831543,24.72500677484243,24.14433182566338,24.166925839582987,123724800
2015-12-30,24.248273849487305,24.560075483922393,24.216641874565486,24.532963347597033,100855200
2015-12-31,23.78282928466797,24.182748790103684,23.683413526199157,24.17823067554295,163649200
2016-01-04,23.803163528442383,23.807683366843445,23.046252634712044,23.184078401118814,270597600
2016-01-05,23.2066707611084,23.91613364374091,23.138888704262126,23.89353962479215,223164000
2016-01-06,22.75251579284668,23.129842847984552,22.564983948223585,22.72088383236507,273829600
2016-01-07,21.792264938354492,22.623737661641886,21.787746823710957,22.296120049866783,324377600
2016-01-08,21.907493591308594,22.393272728006615,21.862305556002614,22.26674485009943,283192000
2016-01-11,22.262224197387695,22.38197403799693,21.9933507428638,22.361639939997467,198957600
2016-01-12,22.5853271484375,22.750266772155083,22.33226963872977,22.718634798918274,196616800
2016-01-13,22.0046443939209,22.863230659182058,21.984310299820383,22.666659130480447,249758400
2016-01-14,22.48590660095215,22.702813976680126,21.63184005784496,22.13343513206674,252680400
2016-01-15,21.945903778076172,22.07695149490277,21.545984318437906,21.7357761368932,319335600
2016-01-19,21.839712142944336,22.289339484794287,21.577616704237446,22.235113496163347,212350800
2016-01-20,21.86908531188965,22.185406755392286,21.107654617921323,21.48724000536185,289337600
2016-01-21,21.758373260498047,22.115362902239465,21.4510897716426,21.930089186060137,208646000
2016-01-22,22.915203094482422,22.92424104675834,22.226076040621987,22.28482014469573,263202000
2016-01-25,22.467836380004883,22.94005776578175,22.415868583710015,22.937797846687225,207178000
2016-01-26,22.592098236083984,22.793187885754612,22.158286973231352,22.578542172811318,300308000
2016-01-27,21.107648849487305,21.832927535103334,21.089572949355468,21.69962165020964,533478800
2016-01-28,21.259035110473633,21.35619093937194,20.874931632771354,21.191253056427215,222715200
2016-01-29,21.993350982666016,21.993350982666016,21.317780046470006,21.41719579016375,257666000
2016-02-01,21.78774070739746,21.851004637527105,21.555019082786497,21.79677865796067,163774000
2016-02-02,21.347156524658203,21.69962806231868,21.301966760975308,21.559542380621536,149428800
2016-02-03,21.769668579101562,21.880380476015556,21.25677729339488,21.464645020935105,183857200
2016-02-04,21.9445858001709,22.110420391823958,21.624277524740638,21.77648076010939,185886800
2016-02-05,21.358488082885742,22.017280363702135,21.283523421375094,21.92641216407802,185672400
2016-02-08,21.583391189575195,21.74013708591854,21.135866654953993,21.15631109367253,216085600
2016-02-09,21.57884407043457,21.79465627285637,21.33804480160271,21.419826012369537,177324800
2016-02-10,21.415283203125,21.887796514478033,21.37666477667315,21.79011349081531,169374400
2016-02-11,21.285795211791992,21.51750922210033,21.03363676519184,21.30624138125066,200298800
2016-02-12,21.351675033569336,21.467532040982,21.129049745940023,21.39711000371494,161405600
2016-02-16,21.95368003845215,22.001385468274144,21.49252581700556,21.585664494324515,196231600
2016-02-17,22.289888381958008,22.310332820097173,21.84236386001925,21.960491324435235,179452800
2016-02-18,21.867355346679688,22.46481102115485,21.828735181286046,22.45345184312721,156084000
2016-02-19,21.817378997802734,21.980941465120672,21.762858753085865,21.808292001488702,141496800
2016-02-22,22.008195877075195,22.0127402408157,21.790113213038563,21.878709241141976,137123200
2016-02-23,21.510692596435547,21.921869067861888,21.47888898721841,21.899152451730608,127770400
2016-02-24,21.831003189086914,21.894610414277626,21.199471834454986,21.34940463654758,145022800
2016-02-25,21.980939865112305,21.980939865112305,21.637913145187866,21.819649591905144,110330800
2016-02-26,22.015012741088867,22.267169470991487,21.940046336788832,22.08089041777644,115964400
2016-02-29,21.965038299560547,22.31487983681167,21.955951303807204,22.003656731636827,140865200
2016-03-01,22.837366104125977,22.891886338341294,22.13086830859153,22.183118094041166,201628400
2016-03-02,22.887346267700195,22.919149885647098,22.635187773144615,22.83282602738653,132678400
2016-03-03,23.057716369628906,23.105421781724004,22.819187575986774,22.84872073573611,147822800
2016-03-04,23.400745391845703,23.568850442243427,23.028187316279492,23.255356959096297,184220400
2016-03-07,23.141769409179688,23.35985203259098,22.935044226670055,23.25989684692332,143315600
2016-03-08,22.950950622558594,23.11678523803637,22.807834359762932,22.894158207187257,126247600
2016-03-09,22.971399307250977,23.07589715499009,22.778303687323117,23.01456036910305,108806800
2016-03-10,22.982749938964844,23.225821361975527,22.751037690171167,23.03727189540648,134054400
2016-03-11,23.23037338256836,23.2349160138526,23.057723929924467,23.225829018116897,109632800
2016-03-14,23.2894287109375,23.378026457369252,23.12132367719946,23.150856837065596,100304400
2016-03-15,23.757400512695312,23.893701945159698,23.591565918866365,23.616554717020957,160270800
2016-03-16,24.073169708251953,24.150406562530918,23.75967446092274,23.76421882480209,153214000
2016-03-17,24.034547805786133,24.18675104356324,23.843724413286907,23.97093885284189,137682800
2016-03-18,24.061817169189453,24.193576027364404,23.895984238355016,24.157228038970977,176820800
2016-03-21,24.059541702270508,24.454816461194927,23.88462007764943,24.064084333288598,142010800
2016-03-22,24.24355125427246,24.373037917112846,23.900524513595638,23.909611509797966,129777600
2016-03-23,24.109514236450195,24.32305426123006,24.057266187727596,24.189025000173338,102814000
2016-03-24,24.005020141601562,24.136778974552172,23.827828065024534,23.959586897975147,104532000
2016-03-28,23.89598274230957,24.123152456043726,23.86644957029701,24.07998965582068,77645600
2016-03-29,24.461631774902344,24.486620578931024,23.82555596299124,23.827828145130344,124760400
2016-03-30,24.888708114624023,25.084074166526236,24.67062544269837,24.681984619293594,182404400
2016-03-31,24.75922393798828,24.96594918705855,24.734235133525566,24.925058573680207,103553600
2016-04-01,24.986392974853516,24.98866515697277,24.57975903386454,24.711517866106874,103496000
2016-04-04,25.24308967590332,25.48616110842691,25.049994105657124,25.084069896475082,149424800
2016-04-05,24.945497512817383,25.15449489797822,24.85690149222933,24.877347660993312,106314800
2016-04-06,25.206743240356445,25.21128760376482,24.806924185593598,25.04091037245397,105616400
2016-04-07,24.656997680664062,25.0840760621472,24.561586829455138,24.97730603348463,127207600
2016-04-08,24.684255599975586,24.936412323081576,24.57294122089397,24.741048013853867,94326800
2016-04-11,24.766035079956055,25.127235733446977,24.72287402396467,24.75467763708124,117630000
2016-04-12,25.08861541748047,25.10224504116999,24.684253738467856,24.83872742872724,108929200
2016-04-13,25.45208740234375,25.52023725639498,25.170397525964894,25.170397525964894,133029200
2016-04-14,25.46571922302246,25.5315986341711,25.290799342720003,25.356678753868643,101895600
